country,year,amount,gas
Russian Federation,1990,942383.46,Metan without lulucf
Slovakia,2014,4363.29,Metan without lulucf
Slovakia,2013,4555.87,Metan without lulucf
Slovakia,2012,4408.5,Metan without lulucf
Slovakia,2011,4788.51,Metan without lulucf
Slovakia,2010,4707.52,Metan without lulucf
Slovakia,2009,4668.55,Metan without lulucf
Slovakia,2008,5120.16,Metan without lulucf
Slovakia,2007,4894.01,Metan without lulucf
Slovakia,2006,5028.69,Metan without lulucf
Slovakia,2005,5184.37,Metan without lulucf
Slovakia,2004,5183.93,Metan without lulucf
Slovakia,2003,5138.51,Metan without lulucf
Slovakia,2002,5237.54,Metan without lulucf
Slovakia,2001,5358.11,Metan without lulucf
Slovakia,2000,5422.74,Metan without lulucf
Slovakia,1999,5657.97,Metan without lulucf
Slovakia,1998,5708.47,Metan without lulucf
Slovakia,1997,5749.46,Metan without lulucf
Slovakia,1996,6049.61,Metan without lulucf
Slovakia,1995,6132.91,Metan without lulucf
Slovakia,1994,5988.54,Metan without lulucf
Slovakia,1993,6155.27,Metan without lulucf
Slovakia,1992,6553.88,Metan without lulucf
Slovakia,1991,6887.86,Metan without lulucf
Slovakia,1990,7121.28,Metan without lulucf
Slovenia,2014,1978.92,Metan without lulucf
Slovenia,2013,2080.23,Metan without lulucf
Slovenia,2012,2127.71,Metan without lulucf
Slovenia,2011,2182.15,Metan without lulucf
Slovenia,2010,2187.9,Metan without lulucf
Slovenia,2009,2207.16,Metan without lulucf
Slovenia,2008,2247.93,Metan without lulucf
Slovenia,2007,2391.91,Metan without lulucf
Slovenia,2006,2391.74,Metan without lulucf
Slovenia,2005,2437.58,Metan without lulucf
Slovenia,2004,2449.21,Metan without lulucf
Slovenia,2003,2471.37,Metan without lulucf
Slovenia,2002,2515.79,Metan without lulucf
Slovenia,2001,2422.02,Metan without lulucf
Slovenia,2000,2459.13,Metan without lulucf
Slovenia,1999,2373.46,Metan without lulucf
Slovenia,1998,2370.5,Metan without lulucf
Slovenia,1997,2331.42,Metan without lulucf
Slovenia,1996,2338.37,Metan without lulucf
Slovenia,1995,2378.69,Metan without lulucf
Slovenia,1994,2350.49,Metan without lulucf
Slovenia,1993,2353.83,Metan without lulucf
Slovenia,1992,2429.88,Metan without lulucf
Slovenia,1991,2384.37,Metan without lulucf
Slovenia,1990,2471.36,Metan without lulucf
Spain,2014,34450.65,Metan without lulucf
Spain,2013,34043.96,Metan without lulucf
Spain,2012,34614.99,Metan without lulucf
Spain,2011,35615.14,Metan without lulucf
Spain,2010,35291.21,Metan without lulucf
Spain,2009,37270.51,Metan without lulucf
Spain,2008,35588.35,Metan without lulucf
Spain,2007,36422.1,Metan without lulucf
Spain,2006,35804.81,Metan without lulucf
Spain,2005,35576.24,Metan without lulucf
Spain,2004,36137.97,Metan without lulucf
Spain,2003,36826.72,Metan without lulucf
Spain,2002,36482.14,Metan without lulucf
Spain,2001,36310.63,Metan without lulucf
Spain,2000,35247.71,Metan without lulucf
Spain,1999,34269.92,Metan without lulucf
Spain,1998,34044.21,Metan without lulucf
Spain,1997,33553.52,Metan without lulucf
Spain,1996,32667.37,Metan without lulucf
Spain,1995,31370.41,Metan without lulucf
Spain,1994,30913.13,Metan without lulucf
Spain,1993,30056.57,Metan without lulucf
Spain,1992,30128.94,Metan without lulucf
Spain,1991,29619.81,Metan without lulucf
Spain,1990,29575.35,Metan without lulucf
Sweden,2014,5158.27,Metan without lulucf
Sweden,2013,5277.93,Metan without lulucf
Sweden,2012,5377.21,Metan without lulucf
Sweden,2011,5564.03,Metan without lulucf
Sweden,2010,5687.88,Metan without lulucf
Sweden,2009,5805.54,Metan without lulucf
Sweden,2008,5936.88,Metan without lulucf
Sweden,2007,6198.32,Metan without lulucf
Sweden,2006,6455.73,Metan without lulucf
Sweden,2005,6559.36,Metan without lulucf
Sweden,2004,6731.72,Metan without lulucf
Sweden,2003,6697.66,Metan without lulucf
Sweden,2002,6905.54,Metan without lulucf
Sweden,2001,7126.72,Metan without lulucf
Sweden,2000,7192.46,Metan without lulucf
Sweden,1999,7404.1,Metan without lulucf
Sweden,1998,7594.95,Metan without lulucf
Sweden,1997,7776.31,Metan without lulucf
Sweden,1996,7839.93,Metan without lulucf
Sweden,1995,7882.65,Metan without lulucf
Sweden,1994,7989.15,Metan without lulucf
Sweden,1993,8078.74,Metan without lulucf
Sweden,1992,8083.24,Metan without lulucf
Sweden,1991,7989.38,Metan without lulucf
Sweden,1990,7989.91,Metan without lulucf
Switzerland,2014,5095.07,Metan without lulucf
Switzerland,2013,5095.05,Metan without lulucf
Switzerland,2012,5164.96,Metan without lulucf
Switzerland,2011,5206.27,Metan without lulucf
Switzerland,2010,5271.58,Metan without lulucf
Switzerland,2009,5292.03,Metan without lulucf
Switzerland,2008,5375.41,Metan without lulucf
Switzerland,2007,5296.65,Metan without lulucf
Switzerland,2006,5316.96,Metan without lulucf
Switzerland,2005,5302.88,Metan without lulucf
Switzerland,2004,5285.85,Metan without lulucf
Switzerland,2003,5317.73,Metan without lulucf
Switzerland,2002,5395.27,Metan without lulucf
Switzerland,2001,5429.09,Metan without lulucf
Switzerland,2000,5388.97,Metan without lulucf
Switzerland,1999,5422.28,Metan without lulucf
Switzerland,1998,5523.55,Metan without lulucf
Switzerland,1997,5594.11,Metan without lulucf
Switzerland,1996,5736.94,Metan without lulucf
Switzerland,1995,5776.09,Metan without lulucf
Switzerland,1994,5783.91,Metan without lulucf
Switzerland,1993,5835.38,Metan without lulucf
Switzerland,1992,5943.52,Metan without lulucf
Switzerland,1991,6023.59,Metan without lulucf
Switzerland,1990,6086.29,Metan without lulucf
Turkey,2014,57137.71,Metan without lulucf
Turkey,2013,56177.47,Metan without lulucf
Turkey,2012,58027.01,Metan without lulucf
Turkey,2011,53909.35,Metan without lulucf
Turkey,2010,51415.14,Metan without lulucf
Turkey,2009,49378.73,Metan without lulucf
Turkey,2008,49560.39,Metan without lulucf
Turkey,2007,48509.6,Metan without lulucf
Turkey,2006,46145.68,Metan without lulucf
Turkey,2005,44591.04,Metan without lulucf
Turkey,2004,42957.66,Metan without lulucf
Turkey,2003,43383.36,Metan without lulucf
Turkey,2002,42186.58,Metan without lulucf
Turkey,2001,44029.5,Metan without lulucf
Turkey,2000,44821.5,Metan without lulucf
Turkey,1999,44984.17,Metan without lulucf
Turkey,1998,43468.35,Metan without lulucf
Turkey,1997,43353.85,Metan without lulucf
Turkey,1996,44230.78,Metan without lulucf
Turkey,1995,43881.32,Metan without lulucf
Turkey,1994,44126.26,Metan without lulucf
Turkey,1993,44556.55,Metan without lulucf
Turkey,1992,44659.26,Metan without lulucf
Turkey,1991,44842.01,Metan without lulucf
Turkey,1990,43820.36,Metan without lulucf
Ukraine,2014,70341.5,Metan without lulucf
Ukraine,2013,76562.53,Metan without lulucf
Ukraine,2012,80865.7,Metan without lulucf
Ukraine,2011,85863.58,Metan without lulucf
Ukraine,2010,86107.83,Metan without lulucf
Ukraine,2009,87087.77,Metan without lulucf
Ukraine,2008,94169.7,Metan without lulucf
Ukraine,2007,99448.15,Metan without lulucf
Ukraine,2006,100145.05,Metan without lulucf
Ukraine,2005,102337.83,Metan without lulucf
Ukraine,2004,105294.38,Metan without lulucf
Ukraine,2003,108659.24,Metan without lulucf
Ukraine,2002,109282.7,Metan without lulucf
Ukraine,2001,116709.22,Metan without lulucf
Ukraine,2000,118474.58,Metan without lulucf
Ukraine,1999,127576.18,Metan without lulucf
Ukraine,1998,127849.32,Metan without lulucf
Ukraine,1997,130581.38,Metan without lulucf
Ukraine,1996,136462.53,Metan without lulucf
Ukraine,1995,140557.06,Metan without lulucf
Ukraine,1994,152153.9,Metan without lulucf
Ukraine,1993,162409.13,Metan without lulucf
Ukraine,1992,171038.15,Metan without lulucf
Ukraine,1991,181262.05,Metan without lulucf
Ukraine,1990,189322.96,Metan without lulucf
United Kingdom,2014,53890.86,Metan without lulucf
United Kingdom,2013,56195.51,Metan without lulucf
United Kingdom,2012,60961.91,Metan without lulucf
United Kingdom,2011,63739.89,Metan without lulucf
United Kingdom,2010,66694.94,Metan without lulucf
